code_module;code_presentation;id_student;gender;region;highest_education;imd_band;age_band;num_of_prev_attempts;studied_credits;disability;final_result
FFF;2014J;634512;M;North Western Region;Lower Than A Level;0-10%;0-35;0;60;N;Pass
FFF;2014J;634526;M;North Region;A Level or Equivalent;;0-35;1;90;N;Pass
FFF;2014J;634601;F;West Midlands Region;A Level or Equivalent;50-60%;0-35;0;90;N;Fail
FFF;2014J;634749;M;South East Region;Lower Than A Level;80-90%;35-55;0;90;N;Pass
FFF;2014J;634888;M;North Western Region;Lower Than A Level;0-10%;0-35;0;60;Y;Fail
FFF;2014J;634943;M;South Region;HE Qualification;70-80%;35-55;0;120;N;Withdrawn
FFF;2014J;635079;M;Scotland;A Level or Equivalent;40-50%;35-55;1;60;N;Fail
FFF;2014J;635165;M;South East Region;A Level or Equivalent;30-40%;0-35;0;120;Y;Withdrawn
FFF;2014J;635184;M;Ireland;Lower Than A Level;20-30%;0-35;0;60;N;Fail
FFF;2014J;635191;M;West Midlands Region;Lower Than A Level;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;635271;F;London Region;A Level or Equivalent;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;635410;M;South Region;A Level or Equivalent;40-50%;0-35;0;150;Y;Fail
FFF;2014J;635746;M;Yorkshire Region;A Level or Equivalent;0-10%;0-35;0;90;Y;Withdrawn
FFF;2014J;635751;M;London Region;Lower Than A Level;30-40%;0-35;0;60;N;Fail
FFF;2014J;635795;M;Scotland;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;635903;M;Yorkshire Region;Lower Than A Level;40-50%;0-35;0;60;N;Fail
FFF;2014J;635985;M;North Western Region;A Level or Equivalent;80-90%;0-35;0;120;N;Fail
FFF;2014J;636314;M;Scotland;HE Qualification;20-30%;0-35;0;60;N;Pass
FFF;2014J;636375;M;South West Region;Lower Than A Level;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;636400;F;West Midlands Region;A Level or Equivalent;60-70%;0-35;0;60;N;Pass
FFF;2014J;636407;M;Scotland;HE Qualification;0-10%;35-55;0;120;N;Fail
FFF;2014J;636408;F;Wales;A Level or Equivalent;oct-20;35-55;0;60;N;Pass
FFF;2014J;636469;M;Scotland;A Level or Equivalent;60-70%;0-35;0;60;N;Distinction
FFF;2014J;636492;F;London Region;A Level or Equivalent;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;636547;M;West Midlands Region;HE Qualification;60-70%;0-35;0;120;N;Fail
FFF;2014J;636565;M;East Midlands Region;Lower Than A Level;30-40%;0-35;0;90;N;Pass
FFF;2014J;636634;F;East Midlands Region;Lower Than A Level;20-30%;0-35;0;120;Y;Withdrawn
FFF;2014J;636653;M;West Midlands Region;Lower Than A Level;30-40%;0-35;0;120;N;Fail
FFF;2014J;636656;M;East Anglian Region;A Level or Equivalent;20-30%;0-35;0;120;N;Pass
FFF;2014J;636704;F;South Region;A Level or Equivalent;oct-20;0-35;0;120;N;Fail
FFF;2014J;636749;F;Yorkshire Region;Lower Than A Level;oct-20;0-35;0;240;Y;Withdrawn
FFF;2014J;636783;M;North Region;HE Qualification;40-50%;0-35;0;150;N;Distinction
FFF;2014J;636830;M;Scotland;HE Qualification;90-100%;0-35;0;60;N;Distinction
FFF;2014J;636832;M;Wales;A Level or Equivalent;30-40%;35-55;0;120;N;Pass
FFF;2014J;637004;F;North Region;Lower Than A Level;30-40%;0-35;0;60;N;Pass
FFF;2014J;637089;M;Wales;A Level or Equivalent;70-80%;0-35;0;180;N;Fail
FFF;2014J;637338;M;East Anglian Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;637358;M;Wales;Lower Than A Level;20-30%;0-35;0;120;N;Pass
FFF;2014J;637474;F;London Region;A Level or Equivalent;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;637509;F;Ireland;Lower Than A Level;;0-35;0;150;N;Fail
FFF;2014J;637514;M;Yorkshire Region;A Level or Equivalent;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;637563;M;East Midlands Region;A Level or Equivalent;90-100%;0-35;0;120;N;Fail
FFF;2014J;637582;M;East Anglian Region;HE Qualification;20-30%;35-55;0;90;N;Fail
FFF;2014J;637708;M;East Anglian Region;HE Qualification;80-90%;0-35;0;120;N;Distinction
FFF;2014J;637788;M;East Midlands Region;Lower Than A Level;20-30%;0-35;0;60;Y;Fail
FFF;2014J;637800;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;120;Y;Withdrawn
FFF;2014J;637906;M;Wales;Lower Than A Level;50-60%;35-55;0;90;N;Pass
FFF;2014J;637939;M;South West Region;A Level or Equivalent;0-10%;0-35;0;150;N;Fail
FFF;2014J;637980;F;Scotland;HE Qualification;50-60%;0-35;0;60;N;Pass
FFF;2014J;638034;M;Scotland;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;638388;M;East Anglian Region;A Level or Equivalent;60-70%;0-35;0;60;N;Pass
FFF;2014J;638411;M;West Midlands Region;A Level or Equivalent;40-50%;0-35;0;60;N;Pass
FFF;2014J;638414;M;South Region;Lower Than A Level;70-80%;0-35;0;120;N;Withdrawn
FFF;2014J;638425;M;South East Region;A Level or Equivalent;40-50%;35-55;0;60;N;Withdrawn
FFF;2014J;638498;M;West Midlands Region;Lower Than A Level;oct-20;0-35;0;90;N;Pass
FFF;2014J;638515;M;West Midlands Region;Lower Than A Level;oct-20;0-35;0;90;N;Pass
FFF;2014J;638625;M;West Midlands Region;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;638655;M;South East Region;A Level or Equivalent;50-60%;0-35;0;90;N;Pass
FFF;2014J;638677;F;East Anglian Region;A Level or Equivalent;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;638831;M;Yorkshire Region;Lower Than A Level;70-80%;0-35;0;90;N;Fail
FFF;2014J;639028;F;London Region;Lower Than A Level;20-30%;0-35;0;90;N;Pass
FFF;2014J;639231;M;London Region;Lower Than A Level;50-60%;0-35;0;120;N;Pass
FFF;2014J;639234;M;Scotland;A Level or Equivalent;40-50%;0-35;0;120;Y;Withdrawn
FFF;2014J;639238;M;North Western Region;Lower Than A Level;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;639522;M;South East Region;A Level or Equivalent;30-40%;0-35;0;90;N;Pass
FFF;2014J;639919;M;East Anglian Region;Lower Than A Level;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;639993;M;East Anglian Region;A Level or Equivalent;60-70%;0-35;0;60;Y;Withdrawn
FFF;2014J;640098;F;Scotland;A Level or Equivalent;40-50%;35-55;0;60;N;Pass
FFF;2014J;640140;M;London Region;Lower Than A Level;20-30%;0-35;0;240;N;Withdrawn
FFF;2014J;640278;M;Scotland;HE Qualification;30-40%;35-55;0;60;N;Pass
FFF;2014J;640329;F;London Region;A Level or Equivalent;70-80%;0-35;0;180;N;Pass
FFF;2014J;640393;M;Scotland;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;640429;M;North Western Region;A Level or Equivalent;30-40%;0-35;0;90;N;Distinction
FFF;2014J;640552;M;North Western Region;Lower Than A Level;40-50%;35-55;0;120;Y;Withdrawn
FFF;2014J;640584;M;East Midlands Region;Lower Than A Level;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;640711;F;Wales;Lower Than A Level;oct-20;35-55;0;90;Y;Pass
FFF;2014J;640752;M;North Western Region;HE Qualification;50-60%;0-35;0;60;N;Pass
FFF;2014J;640774;M;London Region;Lower Than A Level;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;640848;F;West Midlands Region;Lower Than A Level;30-40%;0-35;0;90;N;Pass
FFF;2014J;640892;M;North Western Region;A Level or Equivalent;20-30%;35-55;0;60;Y;Pass
FFF;2014J;640913;M;West Midlands Region;Lower Than A Level;80-90%;0-35;0;90;N;Pass
FFF;2014J;640927;M;South Region;HE Qualification;50-60%;0-35;0;60;N;Pass
FFF;2014J;641028;M;North Western Region;Lower Than A Level;30-40%;0-35;0;60;N;Fail
FFF;2014J;641085;M;North Western Region;A Level or Equivalent;60-70%;0-35;0;90;N;Fail
FFF;2014J;641137;M;East Anglian Region;Lower Than A Level;70-80%;35-55;0;60;N;Distinction
FFF;2014J;641169;M;East Anglian Region;Lower Than A Level;50-60%;35-55;0;90;N;Withdrawn
FFF;2014J;641265;M;Wales;A Level or Equivalent;20-30%;0-35;0;240;N;Withdrawn
FFF;2014J;641275;M;North Region;Lower Than A Level;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;641307;M;North Western Region;A Level or Equivalent;20-30%;55<=;0;120;N;Withdrawn
FFF;2014J;641309;M;West Midlands Region;A Level or Equivalent;20-30%;35-55;0;60;N;Pass
FFF;2014J;641311;M;South East Region;Lower Than A Level;50-60%;35-55;0;60;N;Distinction
FFF;2014J;641363;M;North Region;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;641401;M;North Western Region;A Level or Equivalent;90-100%;0-35;0;60;N;Distinction
FFF;2014J;641404;M;West Midlands Region;Lower Than A Level;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;641433;M;South East Region;Lower Than A Level;60-70%;0-35;0;60;N;Fail
FFF;2014J;641461;M;East Anglian Region;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;641470;M;North Western Region;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;641547;M;South East Region;Lower Than A Level;40-50%;0-35;0;90;N;Pass
FFF;2014J;641565;M;West Midlands Region;Lower Than A Level;oct-20;0-35;0;180;N;Withdrawn
FFF;2014J;641804;M;West Midlands Region;A Level or Equivalent;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;641864;M;South Region;Lower Than A Level;40-50%;0-35;0;60;N;Distinction
FFF;2014J;641866;F;West Midlands Region;Lower Than A Level;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;641914;M;Wales;A Level or Equivalent;30-40%;35-55;0;60;N;Pass
FFF;2014J;642013;F;South East Region;A Level or Equivalent;60-70%;35-55;0;240;N;Withdrawn
FFF;2014J;642029;M;South East Region;A Level or Equivalent;70-80%;0-35;0;60;N;Pass
FFF;2014J;642056;M;West Midlands Region;A Level or Equivalent;;0-35;0;60;N;Distinction
FFF;2014J;642128;M;London Region;A Level or Equivalent;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;642375;M;North Western Region;Lower Than A Level;70-80%;0-35;0;60;N;Pass
FFF;2014J;642448;M;South Region;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;642449;F;South Region;Lower Than A Level;80-90%;0-35;0;90;N;Pass
FFF;2014J;642493;M;Wales;Lower Than A Level;60-70%;0-35;0;60;N;Pass
FFF;2014J;642496;M;East Midlands Region;A Level or Equivalent;50-60%;0-35;0;180;N;Withdrawn
FFF;2014J;642498;M;London Region;A Level or Equivalent;40-50%;0-35;0;60;N;Pass
FFF;2014J;642536;F;North Region;Lower Than A Level;;35-55;0;60;N;Fail
FFF;2014J;642551;M;London Region;A Level or Equivalent;40-50%;35-55;0;60;N;Pass
FFF;2014J;642560;M;East Midlands Region;HE Qualification;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;642626;F;North Western Region;Lower Than A Level;20-30%;0-35;0;120;Y;Withdrawn
FFF;2014J;642730;M;East Anglian Region;Lower Than A Level;80-90%;0-35;0;60;N;Fail
FFF;2014J;642740;M;West Midlands Region;A Level or Equivalent;90-100%;0-35;0;60;N;Distinction
FFF;2014J;642750;M;London Region;HE Qualification;0-10%;35-55;0;90;N;Distinction
FFF;2014J;642790;M;London Region;Lower Than A Level;oct-20;35-55;0;150;N;Withdrawn
FFF;2014J;642840;M;West Midlands Region;Lower Than A Level;40-50%;0-35;0;120;Y;Fail
FFF;2014J;642843;M;South Region;Lower Than A Level;80-90%;35-55;0;120;Y;Pass
FFF;2014J;642872;M;East Midlands Region;Lower Than A Level;20-30%;35-55;0;90;N;Pass
FFF;2014J;642909;M;North Western Region;A Level or Equivalent;60-70%;0-35;0;120;N;Pass
FFF;2014J;642939;M;South Region;Lower Than A Level;50-60%;35-55;0;60;N;Withdrawn
FFF;2014J;643024;M;North Region;A Level or Equivalent;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;643069;M;North Western Region;A Level or Equivalent;70-80%;0-35;0;90;N;Pass
FFF;2014J;643202;M;East Midlands Region;HE Qualification;50-60%;0-35;0;60;N;Distinction
FFF;2014J;643220;M;East Midlands Region;HE Qualification;40-50%;0-35;0;60;N;Distinction
FFF;2014J;643273;M;South Region;Lower Than A Level;80-90%;35-55;0;60;N;Pass
FFF;2014J;643326;F;West Midlands Region;A Level or Equivalent;oct-20;0-35;0;60;N;Pass
FFF;2014J;643372;F;North Western Region;A Level or Equivalent;30-40%;0-35;0;60;N;Fail
FFF;2014J;643379;M;East Midlands Region;Lower Than A Level;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;643455;M;South Region;Lower Than A Level;20-30%;0-35;0;120;Y;Withdrawn
FFF;2014J;643466;M;North Region;HE Qualification;;0-35;0;60;N;Pass
FFF;2014J;643477;M;Scotland;A Level or Equivalent;40-50%;35-55;0;60;N;Pass
FFF;2014J;643496;F;South East Region;A Level or Equivalent;50-60%;0-35;0;60;Y;Pass
FFF;2014J;643502;M;South Region;A Level or Equivalent;90-100%;0-35;0;120;N;Pass
FFF;2014J;643591;M;South West Region;A Level or Equivalent;30-40%;0-35;0;60;N;Distinction
FFF;2014J;643653;F;South Region;A Level or Equivalent;50-60%;0-35;0;60;Y;Pass
FFF;2014J;643690;M;South West Region;Lower Than A Level;40-50%;0-35;0;180;N;Withdrawn
FFF;2014J;643696;M;South West Region;Lower Than A Level;40-50%;0-35;0;120;N;Fail
FFF;2014J;643751;M;South East Region;HE Qualification;50-60%;35-55;0;60;N;Distinction
FFF;2014J;643754;F;South East Region;HE Qualification;30-40%;0-35;0;60;N;Distinction
FFF;2014J;643757;M;West Midlands Region;HE Qualification;0-10%;0-35;0;120;N;Fail
FFF;2014J;644025;F;East Midlands Region;A Level or Equivalent;90-100%;0-35;0;120;N;Pass
FFF;2014J;644210;M;South West Region;Lower Than A Level;80-90%;0-35;0;180;Y;Pass
FFF;2014J;644303;F;East Midlands Region;Lower Than A Level;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;644343;M;South West Region;Lower Than A Level;90-100%;0-35;0;120;N;Pass
FFF;2014J;644361;F;North Western Region;Lower Than A Level;40-50%;35-55;0;120;N;Pass
FFF;2014J;644369;M;Wales;Lower Than A Level;70-80%;0-35;0;150;N;Pass
FFF;2014J;644430;F;East Anglian Region;Lower Than A Level;40-50%;0-35;0;120;N;Fail
FFF;2014J;644450;M;East Midlands Region;Lower Than A Level;40-50%;0-35;0;60;N;Distinction
FFF;2014J;644508;F;South Region;Lower Than A Level;40-50%;0-35;0;60;N;Pass
FFF;2014J;644761;M;East Midlands Region;A Level or Equivalent;70-80%;0-35;0;60;N;Pass
FFF;2014J;644784;M;East Midlands Region;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;644791;M;East Midlands Region;Lower Than A Level;20-30%;35-55;0;60;N;Pass
FFF;2014J;644818;M;Scotland;Lower Than A Level;20-30%;35-55;0;60;N;Pass
FFF;2014J;644834;M;Wales;HE Qualification;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;644847;M;North Western Region;Lower Than A Level;0-10%;0-35;0;150;N;Pass
FFF;2014J;644871;M;North Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;644885;F;South West Region;A Level or Equivalent;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;644934;M;East Midlands Region;A Level or Equivalent;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;644936;F;South East Region;A Level or Equivalent;60-70%;0-35;0;120;N;Pass
FFF;2014J;644967;F;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;644974;M;London Region;A Level or Equivalent;80-90%;35-55;0;120;N;Distinction
FFF;2014J;645003;M;North Region;Lower Than A Level;oct-20;0-35;0;60;N;Fail
FFF;2014J;645020;M;Ireland;A Level or Equivalent;60-70%;0-35;0;60;N;Pass
FFF;2014J;645078;M;South East Region;A Level or Equivalent;20-30%;0-35;0;60;N;Distinction
FFF;2014J;645145;M;South East Region;Lower Than A Level;60-70%;0-35;0;120;N;Fail
FFF;2014J;645194;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;180;Y;Withdrawn
FFF;2014J;645366;M;North Western Region;Lower Than A Level;oct-20;35-55;0;60;N;Withdrawn
FFF;2014J;645401;M;East Anglian Region;Lower Than A Level;20-30%;0-35;0;90;N;Withdrawn
FFF;2014J;645405;M;South West Region;Lower Than A Level;70-80%;35-55;0;120;N;Pass
FFF;2014J;645407;M;East Midlands Region;Lower Than A Level;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;645433;M;Scotland;A Level or Equivalent;30-40%;35-55;0;60;N;Withdrawn
FFF;2014J;645496;M;South West Region;Lower Than A Level;0-10%;35-55;0;90;Y;Fail
FFF;2014J;645518;M;Scotland;Lower Than A Level;80-90%;35-55;0;60;N;Fail
FFF;2014J;645529;F;South West Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;645586;M;Scotland;HE Qualification;oct-20;0-35;0;90;N;Pass
FFF;2014J;645618;F;North Western Region;HE Qualification;20-30%;35-55;0;210;N;Withdrawn
FFF;2014J;645638;M;South West Region;A Level or Equivalent;70-80%;0-35;0;120;N;Withdrawn
FFF;2014J;645705;M;Wales;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;645732;M;East Midlands Region;A Level or Equivalent;60-70%;0-35;0;60;N;Pass
FFF;2014J;645784;F;Scotland;Lower Than A Level;oct-20;0-35;0;90;N;Pass
FFF;2014J;645787;F;London Region;No Formal quals;50-60%;35-55;0;210;N;Withdrawn
FFF;2014J;645790;M;West Midlands Region;A Level or Equivalent;80-90%;0-35;0;120;N;Fail
FFF;2014J;645800;M;Wales;A Level or Equivalent;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;645840;M;Ireland;Lower Than A Level;90-100%;35-55;0;120;N;Fail
FFF;2014J;645880;M;Scotland;A Level or Equivalent;0-10%;0-35;0;60;N;Fail
FFF;2014J;645948;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;90;N;Pass
FFF;2014J;645960;F;Wales;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;645997;M;London Region;HE Qualification;oct-20;0-35;0;90;N;Pass
FFF;2014J;646015;M;South Region;A Level or Equivalent;40-50%;0-35;0;60;N;Distinction
FFF;2014J;646017;M;South West Region;A Level or Equivalent;0-10%;0-35;0;90;N;Pass
FFF;2014J;646053;M;East Anglian Region;A Level or Equivalent;40-50%;0-35;0;120;Y;Pass
FFF;2014J;646074;M;London Region;Lower Than A Level;70-80%;35-55;0;90;N;Pass
FFF;2014J;646083;M;Wales;A Level or Equivalent;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;646085;F;Yorkshire Region;A Level or Equivalent;60-70%;35-55;0;60;N;Distinction
FFF;2014J;646091;M;North Region;A Level or Equivalent;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;646120;M;East Anglian Region;Lower Than A Level;50-60%;0-35;0;90;N;Withdrawn
FFF;2014J;646138;M;North Western Region;Lower Than A Level;80-90%;0-35;0;90;N;Pass
FFF;2014J;646313;F;Scotland;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;646357;M;Wales;Lower Than A Level;30-40%;35-55;0;60;N;Distinction
FFF;2014J;646402;M;Scotland;Post Graduate Qualification;50-60%;0-35;0;120;N;Pass
FFF;2014J;646460;M;South East Region;Lower Than A Level;20-30%;0-35;0;60;N;Pass
FFF;2014J;646498;M;South West Region;A Level or Equivalent;20-30%;0-35;0;120;Y;Withdrawn
FFF;2014J;646539;F;Scotland;HE Qualification;0-10%;0-35;0;90;N;Pass
FFF;2014J;646540;M;West Midlands Region;A Level or Equivalent;70-80%;0-35;0;60;N;Distinction
FFF;2014J;646551;M;London Region;A Level or Equivalent;40-50%;35-55;0;60;N;Pass
FFF;2014J;646613;M;East Midlands Region;A Level or Equivalent;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;646638;M;East Anglian Region;A Level or Equivalent;50-60%;0-35;0;120;N;Pass
FFF;2014J;646670;M;South East Region;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;646734;M;Scotland;A Level or Equivalent;50-60%;0-35;0;90;N;Withdrawn
FFF;2014J;646742;M;North Western Region;A Level or Equivalent;60-70%;0-35;0;210;N;Withdrawn
FFF;2014J;646750;M;North Region;A Level or Equivalent;;0-35;0;120;N;Pass
FFF;2014J;646778;M;London Region;A Level or Equivalent;30-40%;35-55;0;60;N;Distinction
FFF;2014J;646807;M;East Midlands Region;Lower Than A Level;50-60%;0-35;0;180;N;Withdrawn
FFF;2014J;646972;F;London Region;HE Qualification;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;646990;M;East Midlands Region;A Level or Equivalent;30-40%;35-55;0;120;N;Pass
FFF;2014J;647005;M;West Midlands Region;Lower Than A Level;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;647033;M;Yorkshire Region;Lower Than A Level;oct-20;0-35;0;120;Y;Withdrawn
FFF;2014J;647040;M;London Region;A Level or Equivalent;30-40%;35-55;0;120;N;Pass
FFF;2014J;647045;F;Wales;Lower Than A Level;0-10%;35-55;0;90;N;Fail
FFF;2014J;647072;M;London Region;A Level or Equivalent;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;647111;M;London Region;Lower Than A Level;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;647154;M;London Region;A Level or Equivalent;oct-20;0-35;0;60;N;Pass
FFF;2014J;647169;M;Yorkshire Region;A Level or Equivalent;70-80%;0-35;0;120;N;Distinction
FFF;2014J;647171;M;London Region;Lower Than A Level;oct-20;0-35;0;120;Y;Fail
FFF;2014J;647194;M;North Western Region;HE Qualification;70-80%;0-35;0;60;N;Fail
FFF;2014J;647210;M;Yorkshire Region;Lower Than A Level;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;647245;M;London Region;No Formal quals;20-30%;0-35;0;150;N;Withdrawn
FFF;2014J;647284;M;West Midlands Region;A Level or Equivalent;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;647320;F;Ireland;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;647321;M;East Anglian Region;A Level or Equivalent;60-70%;0-35;0;60;Y;Withdrawn
FFF;2014J;647324;M;East Midlands Region;A Level or Equivalent;0-10%;0-35;0;120;Y;Distinction
FFF;2014J;647339;M;East Midlands Region;A Level or Equivalent;60-70%;0-35;0;90;N;Fail
FFF;2014J;647348;F;South East Region;A Level or Equivalent;50-60%;0-35;0;60;N;Withdrawn
FFF;2014J;647391;F;Scotland;HE Qualification;0-10%;0-35;0;150;N;Pass
FFF;2014J;647398;M;South Region;A Level or Equivalent;70-80%;0-35;0;90;N;Pass
FFF;2014J;647399;F;East Midlands Region;A Level or Equivalent;50-60%;0-35;0;120;Y;Pass
FFF;2014J;647417;M;West Midlands Region;A Level or Equivalent;oct-20;0-35;0;120;Y;Withdrawn
FFF;2014J;647425;F;Wales;Lower Than A Level;80-90%;35-55;0;120;N;Pass
FFF;2014J;647485;M;Ireland;A Level or Equivalent;90-100%;0-35;0;60;Y;Pass
FFF;2014J;647496;M;South West Region;A Level or Equivalent;20-30%;0-35;0;60;N;Pass
FFF;2014J;647525;M;South West Region;Lower Than A Level;90-100%;0-35;0;60;N;Withdrawn
FFF;2014J;647594;F;East Anglian Region;Lower Than A Level;80-90%;0-35;0;90;N;Withdrawn
FFF;2014J;647598;M;Ireland;A Level or Equivalent;80-90%;0-35;0;60;N;Fail
FFF;2014J;647765;M;South East Region;Lower Than A Level;30-40%;0-35;0;60;N;Pass
FFF;2014J;647784;F;North Region;HE Qualification;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;647799;M;East Midlands Region;Lower Than A Level;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;647841;M;West Midlands Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;647898;M;Wales;A Level or Equivalent;90-100%;0-35;0;60;N;Distinction
FFF;2014J;647910;F;Yorkshire Region;A Level or Equivalent;oct-20;0-35;0;120;N;Fail
FFF;2014J;647915;M;Scotland;A Level or Equivalent;60-70%;0-35;0;180;N;Withdrawn
FFF;2014J;647945;M;East Anglian Region;Lower Than A Level;40-50%;0-35;0;120;N;Pass
FFF;2014J;647987;M;East Midlands Region;Lower Than A Level;30-40%;0-35;0;120;Y;Fail
FFF;2014J;648027;M;North Western Region;A Level or Equivalent;70-80%;0-35;0;90;N;Pass
FFF;2014J;648037;M;South Region;A Level or Equivalent;40-50%;0-35;0;60;N;Distinction
FFF;2014J;648038;M;North Western Region;Lower Than A Level;0-10%;0-35;0;120;N;Pass
FFF;2014J;648040;M;Scotland;Lower Than A Level;oct-20;0-35;0;60;N;Pass
