id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_student,date_registration,date_unregistration
634512,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,877,-25.0,
634526,M,North Region,A Level or Equivalent,,0-35,1,90,N,Pass,878,-3.0,
634601,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,879,-60.0,
634749,M,South East Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,880,-63.0,
634888,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,881,-150.0,
634943,M,South Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,882,-43.0,46.0
635079,M,Scotland,A Level or Equivalent,40-50%,35-55,1,60,N,Fail,883,-23.0,
635165,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,884,-155.0,29.0
635184,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,885,-50.0,
635191,M,West Midlands Region,Lower Than A Level,oct-20,35-55,0,120,N,Withdrawn,886,-135.0,23.0
635271,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,887,-135.0,-8.0
635410,M,South Region,A Level or Equivalent,40-50%,0-35,0,150,Y,Fail,888,-115.0,
635746,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Withdrawn,889,-154.0,59.0
635751,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,890,-37.0,
635795,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,891,-8.0,
635903,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,892,-129.0,
635985,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,893,-23.0,
636314,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,894,-99.0,
636375,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,895,-155.0,93.0
636400,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,896,-115.0,
636407,M,Scotland,HE Qualification,0-10%,35-55,0,120,N,Fail,897,-79.0,
636408,F,Wales,A Level or Equivalent,oct-20,35-55,0,60,N,Pass,898,-31.0,
636469,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,899,-102.0,
636492,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,900,-85.0,64.0
636547,M,West Midlands Region,HE Qualification,60-70%,0-35,0,120,N,Fail,901,-22.0,
636565,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,902,-129.0,
636634,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,903,-140.0,52.0
636653,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,904,-155.0,
636656,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,905,-106.0,
636704,F,South Region,A Level or Equivalent,oct-20,0-35,0,120,N,Fail,906,-30.0,
636749,F,Yorkshire Region,Lower Than A Level,oct-20,0-35,0,240,Y,Withdrawn,907,-150.0,-15.0
636783,M,North Region,HE Qualification,40-50%,0-35,0,150,N,Distinction,908,-88.0,
636830,M,Scotland,HE Qualification,90-100%,0-35,0,60,N,Distinction,909,-92.0,
636832,M,Wales,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,910,-24.0,
637004,F,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,911,-155.0,
637089,M,Wales,A Level or Equivalent,70-80%,0-35,0,180,N,Fail,912,-5.0,
637338,M,East Anglian Region,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,913,-37.0,12.0
637358,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Pass,914,-29.0,
637474,F,London Region,A Level or Equivalent,oct-20,35-55,0,120,N,Withdrawn,915,-129.0,12.0
637509,F,Ireland,Lower Than A Level,,0-35,0,150,N,Fail,916,-35.0,
637514,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,917,-63.0,199.0
637563,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,918,-66.0,
637582,M,East Anglian Region,HE Qualification,20-30%,35-55,0,90,N,Fail,919,-21.0,
637708,M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Distinction,920,-133.0,
637788,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Fail,921,-109.0,
637800,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,922,-67.0,114.0
637906,M,Wales,Lower Than A Level,50-60%,35-55,0,90,N,Pass,923,-87.0,
637939,M,South West Region,A Level or Equivalent,0-10%,0-35,0,150,N,Fail,924,-142.0,
637980,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass,925,-28.0,
638034,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,926,-7.0,
638388,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,927,-150.0,
638411,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,928,-53.0,
638414,M,South Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,929,-155.0,-39.0
638425,M,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,930,-34.0,12.0
638498,M,West Midlands Region,Lower Than A Level,oct-20,0-35,0,90,N,Pass,931,-155.0,
638515,M,West Midlands Region,Lower Than A Level,oct-20,0-35,0,90,N,Pass,932,-155.0,
638625,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,933,-155.0,
638655,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,934,-60.0,
638677,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,935,-123.0,195.0
638831,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,936,-149.0,
639028,F,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,937,-71.0,
639231,M,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,938,-142.0,
639234,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,939,-79.0,149.0
639238,M,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,940,-154.0,114.0
639522,M,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,941,-67.0,
639919,M,East Anglian Region,Lower Than A Level,oct-20,0-35,0,60,N,Withdrawn,942,-144.0,72.0
639993,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn,943,-37.0,
640098,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,944,-15.0,
640140,M,London Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn,945,-102.0,-3.0
640278,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,946,-81.0,
640329,F,London Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,947,-154.0,
640393,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,948,-86.0,-39.0
640429,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,949,-150.0,
640552,M,North Western Region,Lower Than A Level,40-50%,35-55,0,120,Y,Withdrawn,950,-79.0,53.0
640584,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn,951,-77.0,93.0
640711,F,Wales,Lower Than A Level,oct-20,35-55,0,90,Y,Pass,952,-140.0,
640752,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,953,-15.0,
640774,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,954,-38.0,-15.0
640848,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,955,-144.0,
640892,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Pass,956,-44.0,
640913,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,957,-64.0,
640927,M,South Region,HE Qualification,50-60%,0-35,0,60,N,Pass,958,-143.0,
641028,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,959,-21.0,
641085,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,960,-154.0,
641137,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction,961,-23.0,
641169,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,962,-136.0,12.0
641265,M,Wales,A Level or Equivalent,20-30%,0-35,0,240,N,Withdrawn,963,-51.0,20.0
641275,M,North Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,964,-95.0,62.0
641307,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Withdrawn,965,-140.0,-127.0
641309,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,966,-63.0,
641311,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,967,-142.0,
641363,M,North Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,968,-143.0,
641401,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,969,-9.0,
641404,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,970,-53.0,47.0
641433,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,971,-78.0,
641461,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,972,-142.0,
641470,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,973,-155.0,
641547,M,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,974,-29.0,
641565,M,West Midlands Region,Lower Than A Level,oct-20,0-35,0,180,N,Withdrawn,975,-148.0,-2.0
641804,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,976,-25.0,75.0
641864,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,977,-136.0,
641866,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,978,-129.0,49.0
641914,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,979,-25.0,
642013,F,South East Region,A Level or Equivalent,60-70%,35-55,0,240,N,Withdrawn,980,-129.0,-3.0
642029,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,981,-120.0,
642056,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Distinction,982,-25.0,
642128,M,London Region,A Level or Equivalent,oct-20,0-35,0,120,N,Withdrawn,983,-144.0,-61.0
642375,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,984,-115.0,
642448,M,South Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,985,-79.0,
642449,F,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,986,-21.0,
642493,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass,987,-16.0,
642496,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,180,N,Withdrawn,988,-25.0,90.0
642498,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,989,-99.0,
642536,F,North Region,Lower Than A Level,,35-55,0,60,N,Fail,990,-16.0,
642551,M,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,991,-146.0,
642560,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,992,-109.0,10.0
642626,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,993,-77.0,65.0
642730,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,994,-129.0,
642740,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,995,-29.0,
642750,M,London Region,HE Qualification,0-10%,35-55,0,90,N,Distinction,996,-31.0,
642790,M,London Region,Lower Than A Level,oct-20,35-55,0,150,N,Withdrawn,997,-147.0,12.0
642840,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,120,Y,Fail,998,-133.0,
642843,M,South Region,Lower Than A Level,80-90%,35-55,0,120,Y,Pass,999,-99.0,
642872,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,90,N,Pass,1000,-149.0,
642909,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,1001,-140.0,
642939,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,1002,-136.0,34.0
643024,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1003,-73.0,60.0
643069,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,1004,-129.0,
643202,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Distinction,1005,-93.0,
643220,M,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,1006,-23.0,
643273,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1007,-93.0,
643326,F,West Midlands Region,A Level or Equivalent,oct-20,0-35,0,60,N,Pass,1008,-37.0,
643372,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1009,-67.0,
643379,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1010,-147.0,-99.0
643455,M,South Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn,1011,-147.0,-23.0
643466,M,North Region,HE Qualification,,0-35,0,60,N,Pass,1012,-21.0,
643477,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1013,-112.0,
643496,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,1014,-44.0,
643502,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1015,-67.0,
643591,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,1016,-66.0,
643653,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,1017,-142.0,
643690,M,South West Region,Lower Than A Level,40-50%,0-35,0,180,N,Withdrawn,1018,-84.0,101.0
643696,M,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,1019,-155.0,
643751,M,South East Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,1020,-53.0,
643754,F,South East Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,1021,-84.0,
643757,M,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Fail,1022,-70.0,
644025,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1023,-101.0,
644210,M,South West Region,Lower Than A Level,80-90%,0-35,0,180,Y,Pass,1024,-136.0,
644303,F,East Midlands Region,Lower Than A Level,oct-20,0-35,0,60,N,Withdrawn,1025,-144.0,72.0
644343,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,1026,-136.0,
644361,F,North Western Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,1027,-148.0,
644369,M,Wales,Lower Than A Level,70-80%,0-35,0,150,N,Pass,1028,-8.0,
644430,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,1029,-15.0,
644450,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,1030,-153.0,
644508,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,1031,-107.0,
644761,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1032,-129.0,
644784,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,1033,-147.0,
644791,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,1034,-150.0,
644818,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Pass,1035,-94.0,
644834,M,Wales,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,1036,-25.0,-25.0
644847,M,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,1037,-153.0,
644871,M,North Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,1038,-148.0,12.0
644885,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,1039,-95.0,-22.0
644934,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1040,-16.0,20.0
644936,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,1041,-81.0,
644967,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1042,-143.0,
644974,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,N,Distinction,1043,-155.0,
645003,M,North Region,Lower Than A Level,oct-20,0-35,0,60,N,Fail,1044,-41.0,
645020,M,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1045,-98.0,
645078,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,1046,-86.0,
645145,M,South East Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1047,-141.0,
645194,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,180,Y,Withdrawn,1048,-79.0,-15.0
645366,M,North Western Region,Lower Than A Level,oct-20,35-55,0,60,N,Withdrawn,1049,-142.0,75.0
645401,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn,1050,-128.0,12.0
645405,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,1051,-115.0,
645407,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1052,-113.0,24.0
645433,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,1053,-79.0,164.0
645496,M,South West Region,Lower Than A Level,0-10%,35-55,0,90,Y,Fail,1054,-155.0,
645518,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,N,Fail,1055,-51.0,
645529,F,South West Region,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,1056,-136.0,-12.0
645586,M,Scotland,HE Qualification,oct-20,0-35,0,90,N,Pass,1057,-63.0,
645618,F,North Western Region,HE Qualification,20-30%,35-55,0,210,N,Withdrawn,1058,-155.0,-151.0
645638,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,1059,-79.0,-36.0
645705,M,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1060,-56.0,
645732,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,1061,-155.0,
645784,F,Scotland,Lower Than A Level,oct-20,0-35,0,90,N,Pass,1062,-106.0,
645787,F,London Region,No Formal quals,50-60%,35-55,0,210,N,Withdrawn,1063,-155.0,10.0
645790,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1064,-150.0,
645800,M,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,1065,-155.0,59.0
645840,M,Ireland,Lower Than A Level,90-100%,35-55,0,120,N,Fail,1066,-129.0,
645880,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,1067,-91.0,
645948,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,1068,-122.0,
645960,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1069,-15.0,
645997,M,London Region,HE Qualification,oct-20,0-35,0,90,N,Pass,1070,-60.0,
646015,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,1071,-148.0,
646017,M,South West Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,1072,-154.0,
646053,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,1073,-87.0,
646074,M,London Region,Lower Than A Level,70-80%,35-55,0,90,N,Pass,1074,-35.0,
646083,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,1075,-105.0,-10.0
646085,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,1076,-36.0,
646091,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1077,-70.0,12.0
646120,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,1078,-137.0,-75.0
646138,M,North Western Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass,1079,-154.0,
646313,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,1080,-109.0,
646357,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,1081,-38.0,
646402,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,120,N,Pass,1082,-94.0,
646460,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1083,-64.0,
646498,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,1084,-135.0,
646539,F,Scotland,HE Qualification,0-10%,0-35,0,90,N,Pass,1085,-79.0,
646540,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,1086,-24.0,
646551,M,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,1087,-150.0,
646613,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,1088,-109.0,-15.0
646638,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1089,-17.0,
646670,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1090,-155.0,
646734,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn,1091,-70.0,196.0
646742,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,210,N,Withdrawn,1092,-122.0,75.0
646750,M,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,1093,-87.0,
646778,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,1094,-129.0,
646807,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,180,N,Withdrawn,1095,-22.0,137.0
646972,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,1096,-79.0,11.0
646990,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,1097,-155.0,
647005,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1098,-112.0,12.0
647033,M,Yorkshire Region,Lower Than A Level,oct-20,0-35,0,120,Y,Withdrawn,1099,-28.0,12.0
647040,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,1100,-37.0,
647045,F,Wales,Lower Than A Level,0-10%,35-55,0,90,N,Fail,1101,-150.0,
647072,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1102,-155.0,12.0
647111,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,1103,-72.0,74.0
647154,M,London Region,A Level or Equivalent,oct-20,0-35,0,60,N,Pass,1104,-143.0,
647169,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,1105,-129.0,
647171,M,London Region,Lower Than A Level,oct-20,0-35,0,120,Y,Fail,1106,-154.0,
647194,M,North Western Region,HE Qualification,70-80%,0-35,0,60,N,Fail,1107,-23.0,
647210,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1108,-153.0,54.0
647245,M,London Region,No Formal quals,20-30%,0-35,0,150,N,Withdrawn,1109,-25.0,9.0
647284,M,West Midlands Region,A Level or Equivalent,oct-20,0-35,0,120,N,Withdrawn,1110,-81.0,2.0
647320,F,Ireland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,1111,-23.0,
647321,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn,1112,-115.0,12.0
647324,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Distinction,1113,-154.0,
647339,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,1114,-127.0,
647348,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1115,-141.0,12.0
647391,F,Scotland,HE Qualification,0-10%,0-35,0,150,N,Pass,1116,-78.0,
647398,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,1117,-155.0,
647399,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Pass,1118,-154.0,
647417,M,West Midlands Region,A Level or Equivalent,oct-20,0-35,0,120,Y,Withdrawn,1119,-77.0,12.0
647425,F,Wales,Lower Than A Level,80-90%,35-55,0,120,N,Pass,1120,-16.0,
647485,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,1121,-60.0,
647496,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1122,-129.0,
647525,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1123,-150.0,67.0
647594,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,1124,-115.0,12.0
